Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tai Seng,1991,2,1,0,—,—,—,—,—,—,—,—
Tai Seng,1991,2,2,0.1,—,—,—,—,—,—,—,—
Tai Seng,1991,2,3,13.8,—,—,—,—,—,—,—,—
Tai Seng,1991,2,4,0,—,—,—,—,—,—,—,—
Tai Seng,1991,2,5,0,—,—,—,—,—,—,—,—
Tai Seng,1991,2,6,0,—,—,—,—,—,—,—,—
Tai Seng,1991,2,7,2.8,—,—,—,—,—,—,—,—
Tai Seng,1991,2,8,0,—,—,—,—,—,—,—,—
Tai Seng,1991,2,9,0,—,—,—,—,—,—,—,—
Tai Seng,1991,2,10,0,—,—,—,—,—,—,—,—
Tai Seng,1991,2,11,0.2,—,—,—,—,—,—,—,—
Tai Seng,1991,2,12,0,—,—,—,—,—,—,—,—
Tai Seng,1991,2,13,0,—,—,—,—,—,—,—,—
Tai Seng,1991,2,14,17.4,—,—,—,—,—,—,—,—
Tai Seng,1991,2,15,18.7,—,—,—,—,—,—,—,—
Tai Seng,1991,2,16,0.2,—,—,—,—,—,—,—,—
Tai Seng,1991,2,17,0.9,—,—,—,—,—,—,—,—
Tai Seng,1991,2,18,0.8,—,—,—,—,—,—,—,—
Tai Seng,1991,2,19,0,—,—,—,—,—,—,—,—
Tai Seng,1991,2,20,0,—,—,—,—,—,—,—,—
Tai Seng,1991,2,21,0,—,—,—,—,—,—,—,—
Tai Seng,1991,2,22,0,—,—,—,—,—,—,—,—
Tai Seng,1991,2,23,0,—,—,—,—,—,—,—,—
Tai Seng,1991,2,24,0,—,—,—,—,—,—,—,—
Tai Seng,1991,2,25,0,—,—,—,—,—,—,—,—
Tai Seng,1991,2,26,0,—,—,—,—,—,—,—,—
Tai Seng,1991,2,27,1.9,—,—,—,—,—,—,—,—
Tai Seng,1991,2,28,12.9,—,—,—,—,—,—,—,—
